Eastern Cape: Buffalo City(BUF) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863Free State: Phumelela(FS195) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,7799030,0,7885564,7801733,4062,4531155,3774578,8309795,369375,676725,424317,1470417,2033283,5822998,354947,8211228,441651,435440,0,877091,18868531,7885560,10982971,139.28,7801733
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,7062392,0,13785040,7724037,711823,642629,-714847,639605,618251,567576,594012,1779839,630210,521461,588795,1740466,661038,638655,0,1299693,5459603,13785036,-8325433,-60.39,7724037
Service charges - water revenue,,5692286,0,6532894,8790175,1012002,381661,-688989,704674,639869,1106466,566813,2313148,647114,209078,622612,1478804,596888,571022,0,1167910,5664536,6532896,-868360,-13.29,8790175
Service charges - sanitation revenue,,7032048,0,7145361,7145361,648175,635625,-635230,648570,636519,1025232,631223,2292974,635846,205139,641173,1482158,635825,639748,0,1275573,5699275,7145364,-1446089,-20.24,7145361
Service charges - refuse revenue,,6869139,0,5814069,5818954,629022,640121,-626424,642719,626910,974230,618433,2219573,629546,263395,632034,1524975,631679,633090,0,1264769,5652036,5814072,-162036,-2.79,5818954
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,989631,0,1393000,1307574,26863,27710,-249559,-194986,341203,62163,33529,436895,26912,33016,31294,91222,342450,31634,0,374084,707215,1392996,-685781,-49.23,1307574
Interest earned - external investments,,545846,0,543000,231651,11089,2351,-25839,-12399,3714,25649,11531,40894,3973,18649,96320,118942,153822,54570,0,208392,355829,543000,-187171,-34.47,231651
Interest earned - outstanding debtors,,6506525,0,574000,9855735,686395,863625,-705007,845013,724881,1207510,740449,2672840,777748,362357,778801,1918906,795484,820409,0,1615893,7052652,573996,6478656,1128.69,9855735
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,64404,0,67000,66064,10352,1060,-6400,5012,7033,3500,500,11033,9900,4250,7943,22093,4836,3580,0,8416,46554,66996,-20442,-30.51,66064
Licences and permits,,16995,0,23000,23000,1321,1913,-1435,1799,0,903,1275,2178,1936,1586,1055,4577,903,1434,0,2337,10891,23004,-12113,-52.66,23000
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,59289984,0,63098800,62265800,24892700,1334000,13122,26239822,0,0,18909000,18909000,0,1058132,15797000,16855132,0,0,0,0,62003954,63098800,-1094846,-1.74,62265800
Other own revenue,,721311,0,3024000,649294,382240,211700,-69830,524110,38897,80759,46981,166637,524882,62708,197605,785195,159002,46320,0,205322,1681264,3023996,-1342732,-44.4,649294
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,102589591,0,109885728,111679378,29016044,9273550,64140,38353734,4006652,5730713,22578063,32315428,5921350,8562769,19749579,34233698,4423578,3875902,0,8299480,113202340,109885716,3316624,3.0182485228562372,111679378
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,47036796,0,51529115,48813653,4173532,3967780,3399635,11540947,3690052,4071045,4172436,11933533,3899124,3890560,3917138,11706822,3910117,3922948,0,7833065,43014367,51529121,-8514754,-16.52,48813653
Remuneration of councillors,,4548686,0,5189878,5111338,377141,377213,377074,1131428,377093,377130,377144,1131367,377068,377077,377121,1131266,359755,359738,0,719493,4113554,5189880,-1076326,-20.74,5111338
Debt impairment,,21783711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Depreciation and asset impairment,,20396203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Finance charges,,2861584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207996,-207996,-100,0
Bulk purchases,,18164469,0,15619162,17706478,3129727,-762799,153996,2520924,2522039,1227665,2640023,6389727,433984,2729040,772770,3935794,1048472,2396323,0,3444795,16291240,15619164,672076,4.3,17706478
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,9148108,0,4200000,1771725,2560,442032,675428,1120020,258720,221745,205851,686316,665617,0,539393,1205010,764336,22232,0,786568,3797914,4200000,-402086,-9.57,1771725
Transfers and grants,,0,0,0,0,242800,750252,398178,1391230,3434202,152013,210309,3796524,0,0,0,0,0,0,0,0,5187754,,5187754,0,0
Other expenditure,,25633402,0,30375000,38267314,1631012,1554833,1329927,4515772,2208842,6608274,2096383,10913499,1732433,2891893,6592503,11216829,6432489,3187114,0,9619603,36265703,30375000,5890703,19.39,38267314
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,149572959,0,106913155,111670508,9556772,6329311,6334238,22220321,12490948,12657872,9702146,34850966,7108226,9888570,12198925,29195721,12515169,9888355,0,22403524,108670532,107121161,1549371,1.4463724865715375,111670508
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-46983368,0,2972573,8870,19459272,2944239,-6270098,16133413,-8484296,-6927159,12875917,-2535538,-1186876,-1325801,7550654,5037977,-8091591,-6012453,0,-14104044,4531808,2764555,1767253,63.92540571629068,8870
Transfers recognised - capital,,48744710,0,0,0,0,0,0,0,0,0,0,0,0,0,2866918,2866918,0,0,0,0,2866918,,2866918,0,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,1761342,0,2972573,8870,19459272,2944239,-6270098,16133413,-8484296,-6927159,12875917,-2535538,-1186876,-1325801,10417572,7904895,-8091591,-6012453,0,-14104044,7398726,2764555,4634171,167.628099278184,8870
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,1761342,0,2972573,8870,19459272,2944239,-6270098,16133413,-8484296,-6927159,12875917,-2535538,-1186876,-1325801,10417572,7904895,-8091591,-6012453,0,-14104044,7398726,2764555,4634171,167.628099278184,8870
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,1761342,0,2972573,8870,19459272,2944239,-6270098,16133413,-8484296,-6927159,12875917,-2535538,-1186876,-1325801,10417572,7904895,-8091591,-6012453,0,-14104044,7398726,2764555,4634171,167.628099278184,8870
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,1761342,0,2972573,8870,19459272,2944239,-6270098,16133413,-8484296,-6927159,12875917,-2535538,-1186876,-1325801,10417572,7904895,-8091591,-6012453,0,-14104044,7398726,2764555,4634171,167.628099278184,8870Free State: Mantsopa(FS196) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,12668157,0,16086267,16086267,13164208,-50950,-46207,13067051,6510,0,-10129,-3619,-646896,-6847,-1616,-655359,-5290,0,0,-5290,12402783,16086267,-3683484,-22.9,16086267
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,38956413,0,34977326,34977326,2428014,3098311,2778230,8304555,-2615930,2428070,1602839,1414979,2583285,2570290,1722850,6876425,2142180,588591,5701160,8431931,25027890,34977326,-9949436,-28.45,34977326
Service charges - water revenue,,22755250,0,36319964,36319964,2500109,2783854,19183166,24467129,10456351,2204198,4857535,17518084,2275746,3149581,4722568,10147895,3536918,2029818,-1719870,3846866,55979974,34924888,21055086,60.29,36319964
Service charges - sanitation revenue,,17848969,0,22689004,22689004,1637481,1639305,1636933,4913719,-1636067,1635259,1476819,1476011,1476311,1474215,1477770,4428296,1476059,1357453,1248836,4082348,14900374,22689004,-7788630,-34.33,22689004
Service charges - refuse revenue,,10153027,0,12703748,12703748,927489,927552,927488,2782529,-926276,939307,842616,855647,841956,839735,837863,2519554,841486,776916,723051,2341453,8499183,12703748,-4204565,-33.1,12703748
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6232,-102989,-109221,-109221,,-109221,0,0
Rental of facilities and equipment,,1028035,0,1112500,1112500,164136,85961,84570,334667,-73327,2397,159993,89063,82512,85984,81165,249661,118534,79228,105115,302877,976268,1112500,-136232,-12.25,1112500
Interest earned - external investments,,531083,0,200000,200000,953,4386,108834,114173,-2668,115531,24090,136953,891,59130,2711,62732,88256,65048,50297,203601,517459,200000,317459,158.73,200000
Interest earned - outstanding debtors,,18869495,0,20000000,20000000,1653861,1689652,1735199,5078712,-1984505,1886854,1763640,1665989,1848344,1880144,1940237,5668725,1974847,2002537,1864768,5842152,18255578,20000000,-1744422,-8.72,20000000
Dividends received,,25031,0,20000,20000,0,0,0,0,0,0,811,811,0,0,0,0,0,0,26236,26236,27047,20000,7047,35.24,20000
Fines,,491350,0,150000,150000,16400,0,0,16400,0,0,0,0,2310,250,0,2560,0,0,0,0,18960,150000,-131040,-87.36,150000
Licences and permits,,690,0,0,0,0,0,0,0,0,0,0,0,80,592,0,672,0,0,0,0,672,,672,0,0
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,70722349,0,73420353,73420353,0,0,0,0,0,0,29288662,29288662,0,0,0,0,366967,9654502,4542637,14564106,43852768,71600900,-27748132,-38.75,73420353
Other own revenue,,1354566,0,429098,429098,30687,42270,63598,136555,-47060,147410,25989,126339,97753,150600,29624,277977,52864,113140,144588,310592,851463,487098,364365,74.8,429098
Gains on disposal of PPE,,759223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,196163638,0,218108260,218108260,22523338,10220341,26471811,59215490,3177028,9359026,40032865,52568919,8562292,10203674,10813172,29579138,10592821,16661001,12583829,39837651,181201198,214951731,-33750533,-15.701447410069939,218108260
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,60994457,0,71968275,71968275,5628765,5436335,5465380,16530480,5130052,5691514,5358733,16180299,5746390,5058182,5739073,16543645,4821148,5562236,5374295,15757679,65012103,71968275,-6956172,-9.67,71968275
Remuneration of councillors,,4909057,0,5714645,5714645,349955,387441,341291,1078687,341291,341291,341291,1023873,337327,381923,400537,1119787,1075372,634560,508191,2218123,5440470,5714645,-274175,-4.8,5714645
Debt impairment,,48773392,0,20090000,20090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18690000,-18690000,-100,20090000
Depreciation and asset impairment,,23794813,0,11991000,11991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11991000,-11991000,-100,11991000
Finance charges,,888298,0,512000,512000,0,0,0,0,57014,0,0,57014,0,0,0,0,0,539619,-277516,262103,319117,512000,-192883,-37.67,512000
Bulk purchases,,30795916,0,33646500,33646500,4823662,57932,6669698,11551292,116614,73467,4377744,4567825,2125712,79943,6511818,8717473,80677,2315054,6991137,9386868,34223458,33646500,576958,1.71,33646500
Other Materials,,11096054,0,8400458,8400458,156684,430933,794904,1382521,244202,188658,246110,678970,142217,103626,147578,393421,124228,716355,455010,1295593,3750505,8400458,-4649953,-55.35,8400458
Contracted services,,8332095,0,0,0,104060,307310,1374361,1785731,1004704,1733993,1993149,4731846,238139,681410,293831,1213380,160956,2260898,1803351,4225205,11956162,,11956162,0,0
Transfers and grants,,23447771,0,0,0,112721,170427,184654,467802,0,33575,10063991,10097566,309978,138181,311774,759933,137320,402276,299672,839268,12164569,,12164569,0,0
Other expenditure,,-4164357,0,60513464,60513464,701816,2427515,2860404,5989735,1192809,1211392,2371809,4776010,2136587,611076,3047258,5794921,1205447,3965750,7374034,12545231,29105897,60513464,-31407567,-51.9,60513464
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,208867496,0,212836342,212836342,11877663,9217893,17690692,38786248,8086686,9273890,24752827,42113403,11036350,7054341,16451869,34542560,7605148,16396748,22528174,46530070,161972281,211436342,-49464061,-23.39430418257993,212836342
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-12703858,0,5271918,5271918,10645675,1002448,8781119,20429242,-4909658,85136,15280038,10455516,-2474058,3149333,-5638697,-4963422,2987673,264253,-9944345,-6692419,19228917,3515389,15713528,446.9925803374818,5271918
Transfers recognised - capital,,31062239,0,0,0,0,0,0,0,0,0,7995786,7995786,0,0,0,0,8723350,1031342,6065638,15820330,23816116,,23816116,0,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,3505500,3505500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3505500
Surplus/(Deficit) after capital transfers and contributions,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418Free State: Moqhaka(FS201) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,0,0,51192830,51192830,8721678,2538617,3589416,14849711,3574967,3624729,3628582,10828278,3632952,3649342,3643955,10926249,3642001,3624944,3644503,10911448,47515686,51193000,-3677314,-7.18,51192830
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,0,0,250253258,250253258,18486542,23475519,21236565,63198626,19220180,18353663,19463895,57037738,19932098,17639224,19663891,57235213,18495183,19969360,18286724,56751267,234222844,250253000,-16030156,-6.41,250253258
Service charges - water revenue,,0,0,87317231,87317231,5900365,6012036,7104722,19017123,6834162,7218879,9011025,23064066,6305702,7031331,8038198,21375231,5887274,6958917,5917842,18764033,82220453,87317000,-5096547,-5.84,87317231
Service charges - sanitation revenue,,0,0,24480850,24480850,2130497,2131489,2126438,6388424,2161037,2139951,2144314,6445302,2177064,2146794,2169464,6493322,2161407,2165868,2179096,6506371,25833419,24481000,1352419,5.52,24480850
Service charges - refuse revenue,,0,0,16878080,16878080,1421878,1423187,1417627,4262692,1424961,1428972,1431787,4285720,1431493,1413429,1430895,4275817,1437257,1439978,1440158,4317393,17141622,16878000,263622,1.56,16878080
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,0,0,3301274,3301274,115799,218082,217296,551177,1397945,191006,227017,1815968,87656,298104,381518,767278,135670,229546,249173,614389,3748812,3300000,448812,13.6,3301274
Interest earned - external investments,,0,0,530000,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000,-530000,-100,530000
Interest earned - outstanding debtors,,0,0,4000000,4000000,496962,512182,516976,1526120,540326,494335,507925,1542586,509407,517460,502373,1529240,1817068,1749768,91526,3658362,8256308,4000000,4256308,106.41,4000000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,0,0,906948,906948,74102,53490,75096,202688,57389,68425,60968,186782,96301,81210,140483,317994,101579,191001,45111,337691,1045155,907000,138155,15.23,906948
Licences and permits,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,0,0,705000,705000,66220000,0,0,66220000,0,0,0,0,0,0,0,0,0,16294768,0,16294768,82514768,171728000,-89213232,-51.95,705000
